-3	0.24390243902439024
-2.994	0.24433129407919793
-2.988	0.24476122856821733
-2.982	0.24519224592272262
-2.976	0.2456243495867223
-2.97	0.2460575430170099
-2.964	0.24649182968321653
-2.958	0.2469272130678622
-2.952	0.2473636966664081
-2.946	0.24780128398730902
-2.94	0.2482399785520659
-2.934	0.24867978389527837
-2.928	0.24912070356469804
-2.922	0.24956274112128135
-2.916	0.2500059001392433
-2.91	0.2504501842061105
-2.904	0.2508955969227755
-2.898	0.2513421419035508
-2.892	0.2517898227762225
-2.886	0.25223864318210554
-2.88	0.2526886067760977
-2.874	0.2531397172267349
-2.868	0.2535919782162462
-2.862	0.2540453934406089
-2.856	0.2544999666096044
-2.85	0.25495570144687363
-2.844	0.2554126016899733
-2.838	0.2558706710904317
-2.832	0.2563299134138059
-2.826	0.25679033243973715
-2.82	0.257251931962009
-2.814	0.2577147157886034
-2.808	0.2581786877417585
-2.802	0.2586438516580261
-2.796	0.2591102113883292
-2.79	0.25957777079801997
-2.784	0.26004653376693837
-2.778	0.2605165041894701
-2.772	0.26098768597460525
-2.766	0.26146008304599744
-2.76	0.26193369934202254
-2.754	0.2624085388158385
-2.748	0.2628846054354442
-2.742	0.26336190318373986
-2.736	0.26384043605858687
-2.73	0.26432020807286777
-2.724	0.26480122325454686
-2.718	0.2652834856467309
-2.712	0.2657669993077302
-2.706	0.2662517683111193
-2.7	0.26673779674579884
-2.694	0.2672250887160572
-2.688	0.2677136483416317
-2.682	0.2682034797577715
-2.676	0.2686945871152992
-2.67	0.26918697458067403
-2.664	0.26968064633605404
-2.658	0.27017560657935963
-2.652	0.2706718595243364
-2.646	0.27116940940061907
-2.64	0.27166826045379466
-2.634	0.2721684169454669
-2.628	0.2726698831533203
-2.622	0.27317266337118457
-2.616	0.273676761909099
-2.61	0.2741821830933782
-2.604	0.2746889312666764
-2.598	0.2751970107880531
-2.592	0.27570642603303885
-2.586	0.27621718139370127
-2.58	0.27672928127871066
-2.574	0.2772427301134067
-2.568	0.277757532339865
-2.562	0.27827369241696404
-2.556	0.27879121482045177
-2.55	0.2793101040430138
-2.544	0.2798303645943399
-2.538	0.28035200100119306
-2.532	0.2808750178074761
-2.526	0.2813994195743012
-2.52	0.28192521088005773
-2.514	0.2824523963204814
-2.508	0.28298098050872283
-2.502	0.2835109680754176
-2.496	0.28404236366875474
-2.49	0.2845751719545476
